SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-16-2018,Single Family Residential,3654 San Benito St,SAN MATEO,CA,94403,1225000,2,1.0,SAN MATEO,1180,7500,1953,803,1038,,Sold,,,http://www.redfin.com/CA/San-Mateo/3654-San-Benito-St-94403/home/1396256,MLSListings,ML81706237,N,Y,37.5353001,-122.2933663
PAST SALE,March-20-2020,Single Family Residential,4001 Hacienda St,SAN MATEO,CA,94403,1900000,4,3.0,SAN MATEO,2834,6200,1940,190,670,,Sold,,,http://www.redfin.com/CA/San-Mateo/4001-Hacienda-St-94403/home/2026975,MLSListings,ML81781958,N,Y,37.527916,-122.3004094
PAST SALE,April-15-2020,Condo/Co-op,711 S Bayshore Blvd #3,SAN MATEO,CA,94401,405000,1,1.0,SAN MATEO,675,,1984,164,600,542,Sold,,,http://www.redfin.com/CA/San-Mateo/711-S-Bayshore-Blvd-94401/unit-3/home/1787690,MLSListings,ML81778079,N,Y,37.5684364,-122.3103578
PAST SALE,June-25-2018,Condo/Co-op,221 S Fremont St #310,SAN MATEO,CA,94401,660000,1,1.0,SAN MATEO,651,106122,1989,824,1014,370,Sold,,,http://www.redfin.com/CA/San-Mateo/221-S-Fremont-St-94401/unit-310/home/1235201,MLSListings,ML81707605,N,Y,37.5692027,-122.3183895
PAST SALE,October-12-2018,Condo/Co-op,555 Laurel Ave #510,SAN MATEO,CA,94401,2000000,2,2.5,SAN MATEO,1959,92393,1980,715,1021,976,Sold,,,http://www.redfin.com/CA/San-Mateo/555-Laurel-Ave-94401/unit-510/home/981447,MLSListings,ML81727517,N,Y,37.563388,-122.3211304
PAST SALE,September-10-2019,Single Family Residential,1874 Kehoe Ave,SAN MATEO,CA,94401,1180000,3,2.0,SAN MATEO,1080,6528,1955,382,1093,,Sold,,,http://www.redfin.com/CA/San-Mateo/1874-Kehoe-Ave-94401/home/2019438,MLSListings,ML81763965,N,Y,37.5653123,-122.2978845
PAST SALE,January-7-2019,Single Family Residential,727 Cypress Ave,SAN MATEO,CA,94401,1190000,3,1.5,SAN MATEO,1370,6200,1912,628,869,,Sold,,,http://www.redfin.com/CA/San-Mateo/727-Cypress-Ave-94401/home/705413,MLSListings,ML81733076,N,Y,37.5711221,-122.3215358
PAST SALE,July-28-2020,Condo/Co-op,555 Laurel Ave #403,SAN MATEO,CA,94401,1000000,2,2.0,SAN MATEO,1786,,1980,60,560,1123,Sold,,,http://www.redfin.com/CA/San-Mateo/555-Laurel-Ave-94401/unit-403/home/1976598,MLSListings,ML81783458,N,Y,37.563388,-122.3211304
PAST SALE,,Condo/Co-op,711 S Bayshore Blvd #4,San Mateo,CA,94401,380000,1,1.0,,650,,1984,,585,,,,,http://www.redfin.com/CA/San-Mateo/711-S-Bayshore-Blvd-94401/unit-4/home/1819224,,,N,Y,37.5684364,-122.3103578
PAST SALE,,Condo/Co-op,710 Mariners Island Blvd #211,San Mateo,CA,94404,597000,,1.0,,412,,1968,,1449,,,,,http://www.redfin.com/CA/San-Mateo/710-Mariners-Island-Blvd-94404/unit-211/home/965428,,,N,Y,37.5635091,-122.2859473
PAST SALE,,Condo/Co-op,1101 S Hummingbird Ln,San Mateo,CA,94402,1200000,2,2.0,,1575,,2012,,762,,,,,http://www.redfin.com/CA/San-Mateo/1101-S-Hummingbird-Ln-94402/home/51671545,,,N,Y,37.56447,-122.3085033
PAST SALE,September-14-2020,Single Family Residential,748 Rand St,SAN MATEO,CA,94401,1185000,3,1.0,SAN MATEO,1060,5000,1950,12,1118,,Sold,,,http://www.redfin.com/CA/San-Mateo/748-Rand-St-94401/home/1606970,MLSListings,ML81805276,N,Y,37.5707638,-122.306699
PAST SALE,,Multi-Family (2-4 Unit),176 44th Ave,San Mateo,CA,94403,1515000,3,3.0,,,5551,1966,,,,,,,http://www.redfin.com/CA/San-Mateo/176-44th-Ave-94403/home/1359387,,,N,Y,37.527836,-122.292015
PAST SALE,April-21-2016,Single Family Residential,465 Cornell Ave,San Mateo,CA,94402,2601000,3,3.5,San Mateo,2450,6825,1933,1619,1062,,Sold,,,http://www.redfin.com/CA/San-Mateo/465-Cornell-Ave-94402/home/716608,San Francisco MLS,442435,N,Y,37.5561171,-122.3346878
PAST SALE,November-4-2015,Single Family Residential,3345 Marisma St,SAN MATEO,CA,94403,1160000,3,2.0,SAN MATEO,1340,6565,1960,1788,866,,Sold,,,http://www.redfin.com/CA/San-Mateo/3345-Marisma-St-94403/home/1432915,MLSListings,ML81515325,N,Y,37.539921,-122.2799433
PAST SALE,October-26-2016,Single Family Residential,3334 Marisma St,SAN MATEO,CA,94403,1168000,3,2.0,SAN MATEO,1520,7700,1960,1431,768,,Sold,,,http://www.redfin.com/CA/San-Mateo/3334-Marisma-St-94403/home/744368,MLSListings,ML81597747,N,Y,37.5404173,-122.2800319
PAST SALE,June-21-2019,Single Family Residential,4000 Alameda De Las Pulgas,SAN MATEO,CA,94403,1750000,3,2.0,SAN MATEO,1860,9821,1956,463,941,,Sold,,,http://www.redfin.com/CA/San-Mateo/4000-Alameda-de-las-Pulgas-94403/home/1349531,MLSListings,ML81751228,N,Y,37.5266895,-122.3052817
PAST SALE,August-7-2020,Single Family Residential,863 Viewridge Dr,SAN MATEO,CA,94403,2230000,4,2.0,SAN MATEO,2210,10764,1962,50,1009,,Sold,,,http://www.redfin.com/CA/San-Mateo/863-Viewridge-Dr-94403/home/1322667,MLSListings,ML81798229,N,Y,37.5263692,-122.3144055
PAST SALE,May-24-2018,Single Family Residential,3738 Hacienda St,SAN MATEO,CA,94403,1785000,3,2.5,SAN MATEO,2170,6077,1950,856,823,,Sold,,,http://www.redfin.com/CA/San-Mateo/3738-Hacienda-St-94403/home/755801,MLSListings,ML81702407,N,Y,37.5294611,-122.3019597
PAST SALE,September-28-2018,Single Family Residential,2952 Monte Cresta Dr,BELMONT,CA,94002,2268000,4,3.0,BELMONT,2900,11550,1970,729,782,,Sold,,,http://www.redfin.com/CA/Belmont/2952-Monte-Cresta-Dr-94002/home/1349545,MLSListings,ML81717563,N,Y,37.5226386,-122.3099766
PAST SALE,May-18-2020,Single Family Residential,4208 Alameda de las Pulgas,SAN MATEO,CA,94403,1295000,3,1.0,SAN MATEO,1190,6902,1953,131,1088,,Sold,,,http://www.redfin.com/CA/San-Mateo/4208-Alameda-de-las-Pulgas-94403/home/757255,MLSListings,ML81789221,N,Y,37.5242768,-122.3030227
PAST SALE,August-7-2020,Single Family Residential,3727 Fernwood St,SAN MATEO,CA,94403,1880000,4,3.0,SAN MATEO,1830,5310,1951,50,1027,,Sold,,,http://www.redfin.com/CA/San-Mateo/3727-Fernwood-St-94403/home/1915155,MLSListings,ML81798838,N,Y,37.5275683,-122.309135
PAST SALE,July-2-2020,Single Family Residential,527 La Casa Ave,SAN MATEO,CA,94403,1800000,4,3.0,SAN MATEO,2132,6138,1954,86,844,,Sold,,,http://www.redfin.com/CA/San-Mateo/527-La-Casa-Ave-94403/home/1885996,MLSListings,ML81790241,N,Y,37.5229437,-122.3035321
PAST SALE,September-18-2020,Single Family Residential,3721 Hillside Ct,SAN MATEO,CA,94403,1980000,3,2.5,SAN MATEO,1910,5180,1979,8,1037,,Sold,,,http://www.redfin.com/CA/San-Mateo/3721-Hillside-Ct-94403/home/755832,MLSListings,ML81804572,N,Y,37.5298673,-122.3031999
PAST SALE,November-28-2016,Single Family Residential,331 23rd Ave,SAN MATEO,CA,94403,1137000,2,1.5,SAN MATEO,1150,6650,1936,1398,989,,Sold,,,http://www.redfin.com/CA/San-Mateo/331-23rd-Ave-94403/home/1844201,MLSListings,ML81631568,N,Y,37.5439431,-122.3125454
PAST SALE,,Other,1710 S Grant St,San Mateo,CA,94402,2050000,6,5.0,,,6200,1958,,,,,,,http://www.redfin.com/CA/San-Mateo/1710-S-Grant-St-94402/home/1946489,,,N,Y,37.5572347,-122.3032885
PAST SALE,,Single Family Residential,1517 S Grant St,San Mateo,CA,94402,1010000,3,1.0,,1180,4500,1947,,856,,,,,http://www.redfin.com/CA/San-Mateo/1517-S-Grant-St-94402/home/1623302,,,N,Y,37.5604207,-122.305946
PAST SALE,March-17-2020,Condo/Co-op,740 Promontory Point Ln #3201,Foster City,CA,94404,1328000,2,2.5,699 - Not Defined,2264,346066,2004,193,587,1000,Sold,,,http://www.redfin.com/CA/Foster-City/740-Promontory-Point-Ln-94404/unit-3201/home/1949570,CRMLS,AR19204443,N,Y,37.5500281,-122.283515
PAST SALE,December-17-2019,Townhouse,1121 Yates Way,SAN MATEO,CA,94403,1325000,3,2.5,SAN MATEO,1312,13640,2001,284,1010,260,Sold,,,http://www.redfin.com/CA/San-Mateo/1121-Yates-Way-94403/home/1245832,MLSListings,ML81767624,N,Y,37.5471304,-122.2928337
PAST SALE,June-13-2019,Single Family Residential,56 Commons Ln,FOSTER CITY,CA,94404,1235000,2,2.5,FOSTER CITY,1530,920,1988,471,807,333,Sold,,,http://www.redfin.com/CA/Foster-City/56-Commons-Ln-94404/home/1480496,MLSListings,ML81743755,N,Y,37.556778,-122.278947
PAST SALE,,Condo/Co-op,1518 Vista Del Sol #2,San Mateo,CA,94404,720000,1,1.0,,765,,1984,,941,,,,,http://www.redfin.com/CA/San-Mateo/1518-Vista-Del-Sol-94404/unit-2/home/1127512,,,N,Y,37.55507,-122.2866575
PAST SALE,March-13-2019,Townhouse,1233 Shoreline Dr,SAN MATEO,CA,94404,1425000,3,2.5,SAN MATEO,2100,40260,1979,563,679,567,Sold,,,http://www.redfin.com/CA/San-Mateo/1233-Shoreline-Dr-94404/home/973148,MLSListings,ML81737502,N,Y,37.557854,-122.28789
PAST SALE,,Condo/Co-op,860 Meridian Bay Ln #133,Foster City,CA,94404,850000,2,2.0,,1245,,1999,,683,,,,,http://www.redfin.com/CA/Foster-City/860-Meridian-Bay-Ln-94404/unit-133/home/1319666,,,N,Y,37.554247,-122.278927
PAST SALE,,Single Family Residential,1728 Washington St,San Mateo,CA,94403,908000,4,3.0,,1900,5950,1955,,478,,,,,http://www.redfin.com/CA/San-Mateo/1728-Washington-St-94403/home/1684104,,,N,Y,37.5576678,-122.299302
PAST SALE,September-16-2020,Single Family Residential,801 E 16th Ave,SAN MATEO,CA,94402,1625000,3,2.0,SAN MATEO,1530,4500,1947,10,1062,,Sold,,,http://www.redfin.com/CA/San-Mateo/801-E-16th-Ave-94402/home/2053208,MLSListings,ML81805092,N,Y,37.5596637,-122.3063447
PAST SALE,September-3-2020,Single Family Residential,2332 Holland St,SAN MATEO,CA,94403,1350000,3,2.0,SAN MATEO,1470,5100,1956,23,918,,Sold,,,http://www.redfin.com/CA/San-Mateo/2332-Holland-St-94403/home/1565592,MLSListings,ML81803659,N,Y,37.5500635,-122.2900998
PAST SALE,May-5-2020,Single Family Residential,2011 Sullivan St,SAN MATEO,CA,94403,1420000,3,2.0,SAN MATEO,1280,5050,1954,144,1109,30,Sold,,,http://www.redfin.com/CA/San-Mateo/2011-Sullivan-St-94403/home/2005125,MLSListings,ML81787513,N,Y,37.5508906,-122.2993463
PAST SALE,May-20-2020,Multi-Family (2-4 Unit),41 Highland Ave,BURLINGAME,CA,94010,2250000,4,,BURLINGAME,2426,5000,1912,129,927,,Sold,,,http://www.redfin.com/CA/Burlingame/41-Highland-Ave-94010/home/1151439,MLSListings,ML81787599,N,Y,37.5770302,-122.3423923
PAST SALE,,Single Family Residential,120 Occidental Ave,Burlingame,CA,94010,2475000,3,1.0,,1630,7742,1921,,1518,,,,,http://www.redfin.com/CA/Burlingame/120-Occidental-Ave-94010/home/1404228,,,N,Y,37.5718709,-122.3496092
PAST SALE,December-5-2016,Single Family Residential,1408 Lodi Ave,SAN MATEO,CA,94401,950000,3,2.0,SAN MATEO,1040,5601,1954,1391,913,,Sold,,,http://www.redfin.com/CA/San-Mateo/1408-Lodi-Ave-94401/home/717749,MLSListings,ML81630757,N,Y,37.5614269,-122.3009409
PAST SALE,December-28-2018,Single Family Residential,3150 Edison St,SAN MATEO,CA,94403,1390000,3,1.0,SAN MATEO,1340,7360,1941,638,1037,,Sold,,,http://www.redfin.com/CA/San-Mateo/3150-Edison-St-94403/home/2047497,MLSListings,ML81725577,N,Y,37.5362299,-122.3018268
PAST SALE,October-15-2019,Single Family Residential,545 28th Ave,SAN MATEO,CA,94403,1675000,3,2.0,SAN MATEO,1610,6000,1951,347,1040,,Sold,,,http://www.redfin.com/CA/San-Mateo/545-28th-Ave-94403/home/1666197,MLSListings,ML81772709,N,Y,37.5370169,-122.313564
PAST SALE,January-3-2020,Single Family Residential,408 Sylvan Ave,SAN MATEO,CA,94403,2205000,4,3.0,SAN MATEO,2280,5500,1940,267,967,,Sold,,,http://www.redfin.com/CA/San-Mateo/408-Sylvan-Ave-94403/home/736905,MLSListings,ML81774452,N,Y,37.5358765,-122.3092236
PAST SALE,December-20-2017,Single Family Residential,424 26th Ave,SAN MATEO,CA,94403,1710000,3,2.5,SAN MATEO,1612,5000,1936,1011,1061,,Sold,,,http://www.redfin.com/CA/San-Mateo/424-26th-Ave-94403/home/1815153,MLSListings,ML81685139,N,Y,37.5417632,-122.313564
PAST SALE,June-14-2019,Single Family Residential,2905 Sunset Ter,SAN MATEO,CA,94403,2025000,3,2.0,SAN MATEO,1960,5500,1951,470,1033,,Sold,,,http://www.redfin.com/CA/San-Mateo/2905-Sunset-Ter-94403/home/1849448,MLSListings,ML81750071,N,Y,37.533062,-122.3189229
PAST SALE,March-16-2020,Single Family Residential,617 Sylvan Ave,SAN MATEO,CA,94403,1731000,3,2.0,SAN MATEO,1860,6660,1946,194,931,,Sold,,,http://www.redfin.com/CA/San-Mateo/617-Sylvan-Ave-94403/home/1387169,MLSListings,ML81780003,N,Y,37.5338872,-122.3131654
PAST SALE,April-26-2019,Single Family Residential,214 29th Ave,SAN MATEO,CA,94403,2240000,3,2.5,SAN MATEO,2260,9000,1940,519,991,,Sold,,,http://www.redfin.com/CA/San-Mateo/214-29th-Ave-94403/home/1863308,MLSListings,ML81743935,N,Y,37.5381647,-122.3078506
PAST SALE,March-30-2020,Single Family Residential,730 28th Ave,SAN MATEO,CA,94403,1953000,3,2.5,SAN MATEO,1810,9996,1940,180,1079,,Sold,,,http://www.redfin.com/CA/San-Mateo/730-28th-Ave-94403/home/1152304,MLSListings,ML81783391,N,Y,37.5359754,-122.3174614
PAST SALE,,Other,141 Arroyo Ct,San Mateo,CA,94402,3325000,8,6.0,,,9675,1950,,,,,,,http://www.redfin.com/CA/San-Mateo/141-Arroyo-Ct-94402/home/710733,,,N,Y,37.5614641,-122.3289312
PAST SALE,,Multi-Family (2-4 Unit),953 S B St,San Mateo,CA,94401,605500,4,2.0,,,7400,1945,,,,,,,http://www.redfin.com/CA/San-Mateo/953-S-B-St-94401/home/1514427,,,N,Y,37.5607946,-122.3166421
PAST SALE,May-26-2020,Single Family Residential,729 Nevada Ave,SAN MATEO,CA,94402,2700000,4,2.5,SAN MATEO,2629,6000,1950,123,1027,,Sold,,,http://www.redfin.com/CA/San-Mateo/729-Nevada-Ave-94402/home/2040702,MLSListings,ML81790690,N,Y,37.5505093,-122.3343336
PAST SALE,November-13-2019,Single Family Residential,1314 Aberdeen Dr,SAN MATEO,CA,94402,1530000,3,2.0,SAN MATEO,1180,4500,1946,318,1297,,Sold,,,http://www.redfin.com/CA/San-Mateo/1314-Aberdeen-Dr-94402/home/719261,MLSListings,ML81770432,N,Y,37.5592714,-122.3106852
PAST SALE,July-24-2020,Single Family Residential,1003 S B St,SAN MATEO,CA,94401,1600000,3,2.0,SAN MATEO,2313,5900,1912,64,692,,Sold,,,http://www.redfin.com/CA/San-Mateo/1003-S-B-St-94401/home/711603,MLSListings,ML81799506,N,Y,37.5598985,-122.3156013
PAST SALE,February-28-2018,Single Family Residential,2625 Monterey St,SAN MATEO,CA,94403,2200000,4,4.0,SAN MATEO,3300,11500,1959,941,667,,Sold,,,http://www.redfin.com/CA/San-Mateo/2625-Monterey-St-94403/home/737038,MLSListings,ML81688861,N,Y,37.5362531,-122.3208936
PAST SALE,,Single Family Residential,661 Nevada Ave,San Mateo,CA,94402,3300000,4,4.0,,2509,6000,1948,,1315,,,,,http://www.redfin.com/CA/San-Mateo/661-Nevada-Ave-94402/home/1631617,,,N,Y,37.5513845,-122.3331823
PAST SALE,,Other,4333 Beresford St,San Mateo,CA,94403,1280000,16,8.0,,,8320,1957,,,,,,,http://www.redfin.com/CA/San-Mateo/4333-Beresford-St-94403/home/1973476,,,N,Y,37.5282891,-122.2911071
PAST SALE,,Single Family Residential,504 Sonora Dr,San Mateo,CA,94402,2000000,3,2.0,,1520,5200,1950,,1316,,,,,http://www.redfin.com/CA/San-Mateo/504-Sonora-Dr-94402/home/1849164,,,N,Y,37.5530756,-122.3292412
PAST SALE,July-28-2016,Single Family Residential,3224 E Laurel Creek Rd,BELMONT,CA,94002,1400000,3,2.0,BELMONT,1784,5649,1971,1521,785,,Sold,,,http://www.redfin.com/CA/Belmont/3224-E-Laurel-Creek-Rd-94002/home/1230324,MLSListings,ML81592040,N,Y,37.5240786,-122.3117482
PAST SALE,August-17-2018,Single Family Residential,2641 Monterey St,SAN MATEO,CA,94403,1765000,4,2.0,SAN MATEO,2250,12500,1952,771,784,,Sold,,,http://www.redfin.com/CA/San-Mateo/2641-Monterey-St-94403/home/2005249,MLSListings,ML81712276,N,Y,37.5358923,-122.3203622
